season,date,team1,team2,odds1,oddsX,odds2
2019-2020,20200301,ARI,BUF,1.81,4.35,3.82
2019-2020,20200301,STL,DAL,2.17,4.00,3.02
2019-2020,20200301,EDM,WPG,2.00,4.30,3.58
2019-2020,20200301,SJS,PIT,3.60,4.25,1.93
2019-2020,20200301,NYR,PHI,2.70,4.30,2.30
2019-2020,20200301,FLA,CGY,2.39,4.35,2.54
2019-2020,20200302,CBJ,VAN,2.15,4.15,2.99
2019-2020,20200302,MIN,WSH,2.85,4.25,2.23
2019-2020,20200302,ANA,NJD,1.98,4.25,3.42
2019-2020,20200302,VGK,LAK,1.53,5.05,5.50
2019-2020,20200303,DET,COL,5.00,4.85,1.57
2019-2020,20200303,NSH,EDM,2.10,4.30,3.02
2019-2020,20200304,NYR,STL,3.04,4.20,2.15
2019-2020,20200304,PIT,OTT,1.54,5.00,5.25
2019-2020,20200304,NYI,MTL,2.12,4.40,2.96
2019-2020,20200304,TBL,BOS,2.35,4.15,2.70
2019-2020,20200304,MIN,NSH,2.15,4.35,2.90
2019-2020,20200304,WPG,BUF,1.95,4.45,3.32
2019-2020,20200304,CHI,ANA,1.88,4.70,3.60
2019-2020,20200304,DAL,EDM,2.00,4.30,3.42
2019-2020,20200304,VGK,NJD,1.56,5.00,5.30
2019-2020,20200304,SJS,TOR,3.32,4.30,1.95
2019-2020,20200305,WSH,PHI,2.05,4.40,3.05
2019-2020,20200305,CGY,CBJ,1.96,4.30,3.45
2019-2020,20200305,COL,ANA,1.57,4.95,5.25
2019-2020,20200305,VAN,ARI,2.35,4.10,2.67
2019-2020,20200306,BUF,PIT,3.50,4.45,1.91
2019-2020,20200306,TBL,MTL,1.77,4.60,3.94
2019-2020,20200306,FLA,BOS,3.16,4.40,2.05
2019-2020,20200306,NYR,WSH,2.75,4.30,2.23
2019-2020,20200306,PHI,CAR,2.17,4.30,2.85
2019-2020,20200306,OTT,NYI,3.32,4.33,1.96
2019-2020,20200306,NSH,DAL,2.45,4.20,2.60
2019-2020,20200306,CHI,EDM,2.41,4.55,2.70
2019-2020,20200306,SJS,MIN,2.85,4.30,2.19
2019-2020,20200306,LAK,TOR,3.42,4.40,1.93
2019-2020,20200307,NJD,STL,4.20,4.60,1.74
2019-2020,20200307,DET,CHI,3.70,4.65,1.82
2019-2020,20200307,WPG,VGK,2.88,3.88,2.28
2019-2020,20200307,CGY,ARI,2.06,4.20,3.10
2019-2020,20200307,VAN,COL,2.80,4.00,2.29
2019-2020,20200307,ANA,TOR,3.45,4.45,1.89
2019-2020,20200307,NYI,CAR,2.23,4.05,2.85
2019-2020,20200307,PIT,WSH,2.20,4.33,2.86
2019-2020,20200307,DAL,NSH,2.07,4.10,3.35
2019-2020,20200307,LAK,MIN,3.36,3.95,2.10
2019-2020,20200308,SJS,OTT,1.95,4.40,3.35
2019-2020,20200308,BOS,TBL,2.13,4.15,3.08
2019-2020,20200308,FLA,MTL,2.00,4.45,3.14
2019-2020,20200308,NYR,NJD,1.81,4.55,3.72
2019-2020,20200308,PHI,BUF,1.70,4.65,4.25
2019-2020,20200308,EDM,CBJ,2.00,4.10,3.38
2019-2020,20200308,PIT,CAR,1.95,4.35,3.40
2019-2020,20200308,DET,TBL,4.75,4.65,1.65
2019-2020,20200309,CGY,VGK,2.60,4.10,2.43
2019-2020,20200309,CHI,STL,2.90,4.30,2.19
2019-2020,20200309,ANA,MIN,3.05,4.00,2.15
2019-2020,20200309,VAN,CBJ,2.02,4.25,3.15
2019-2020,20200309,SJS,COL,3.25,4.25,2.03
2019-2020,20200310,BUF,WSH,3.15,4.45,2.00
2019-2020,20200310,WPG,ARI,2.20,4.00,3.00
2019-2020,20200310,STL,FLA,2.02,4.55,3.17
2019-2020,20200310,EDM,VGK,2.39,4.20,2.58
2019-2020,20200310,LAK,COL,3.08,4.15,2.10
2019-2020,20200311,PHI,BOS,2.64,4.10,2.38
2019-2020,20200311,NJD,PIT,3.74,4.40,1.87
2019-2020,20200311,MTL,NSH,2.60,3.96,2.46
2019-2020,20200311,TOR,TBL,2.50,4.20,2.50
2019-2020,20200311,DET,CAR,4.80,4.95,1.60
2019-2020,20200311,DAL,NYR,1.91,4.25,3.50
2019-2020,20200311,VAN,NYI,2.28,4.05,2.78
2019-2020,20200311,ANA,OTT,2.20,4.45,2.90
2019-2020,20200312,CHI,SJS,1.98,4.45,3.25
2019-2020,20200312,EDM,WPG,2.13,4.30,2.95
2019-2020,20200312,COL,NYR,2.12,4.33,2.95
2019-2020,20200312,ANA,STL,3.60,4.90,1.86
2019-2020,20200312,LAK,OTT,2.05,4.15,3.28
2018-2019,20181004,TOR,MTL,1.66,4.75,4.60
2018-2019,20181004,WSH,BOS,2.43,4.20,2.65
2018-2019,20181004,VAN,CGY,2.90,4.20,2.20
2018-2019,20181004,SJS,ANA,1.90,4.35,3.60
2018-2019,20181005,BUF,BOS,2.90,4.20,2.29
2018-2019,20181005,PIT,WSH,2.05,4.40,3.24
2018-2019,20181005,CAR,NYI,2.00,4.40,3.24
2018-2019,20181005,NYR,NSH,3.25,4.33,2.03
2018-2019,20181005,DET,CBJ,2.92,4.25,2.17
2018-2019,20181005,OTT,CHI,2.65,4.20,2.41
2018-2019,20181005,STL,WPG,2.55,4.20,2.52
2018-2019,20181005,DAL,ARI,1.93,4.35,3.70
2018-2019,20181005,COL,MIN,2.51,4.20,2.55
2018-2019,20181005,VGK,PHI,1.96,4.40,3.40
2018-2019,20181006,CBJ,CAR,2.09,4.20,3.25
2018-2019,20181006,LAK,SJS,2.69,4.10,2.38
2018-2019,20181006,NJD,EDM,2.67,4.20,2.39
2018-2019,20181007,PIT,MTL,1.69,4.75,4.35
2018-2019,20181007,NYI,NSH,3.14,4.33,2.06
2018-2019,20181007,TOR,OTT,1.55,5.00,5.20
2018-2019,20181007,TBL,FLA,1.91,5.05,3.50
2018-2019,20181007,BUF,NYR,2.26,4.45,2.77
2018-2019,20181007,DAL,WPG,2.55,4.20,2.42
2018-2019,20181007,STL,CHI,1.94,4.55,3.50
2018-2019,20181007,MIN,VGK,2.38,4.55,2.66
2018-2019,20181007,ARI,ANA,2.72,4.05,2.38
2018-2019,20181007,COL,PHI,2.49,4.20,2.55
2018-2019,20181007,CGY,VAN,1.83,4.50,3.80
2018-2019,20181007,CAR,NYR,1.80,4.65,4.15
2018-2019,20181008,CHI,TOR,2.93,4.33,2.15
2018-2019,20181008,LAK,DET,1.83,4.33,3.88
2018-2019,20181008,BOS,OTT,1.63,4.80,4.85
2018-2019,20181008,NYI,SJS,3.25,4.33,2.01
2018-2019,20181008,BUF,VGK,3.05,4.20,2.12
2018-2019,20181009,ANA,DET,1.86,4.60,3.98
2018-2019,20181010,PHI,SJS,2.49,4.20,2.60
2018-2019,20181010,CAR,VAN,1.82,4.75,3.86
2018-2019,20181010,CBJ,COL,2.10,4.40,3.13
2018-2019,20181010,WPG,LAK,1.87,4.85,3.66
2018-2019,20181010,NSH,CGY,2.00,4.45,3.38
2018-2019,20181010,DAL,TOR,2.21,4.25,2.85
2018-2019,20181011,OTT,PHI,2.80,4.33,2.24
2018-2019,20181011,WSH,VGK,2.11,4.45,3.15
2018-2019,20181011,ANA,ARI,2.05,4.40,3.20
2018-2019,20181012,NJD,WSH,2.48,4.55,2.50
2018-2019,20181012,PIT,VGK,1.88,4.80,3.65
2018-2019,20181012,NYR,SJS,3.05,4.33,2.13
2018-2019,20181012,FLA,CBJ,2.25,4.33,2.83
2018-2019,20181012,BUF,COL,2.70,4.20,2.40
2018-2019,20181012,BOS,EDM,1.96,4.50,3.35
2018-2019,20181012,MTL,LAK,2.42,4.15,2.61
2018-2019,20181012,DET,TOR,3.40,4.40,1.95
2018-2019,20181012,TBL,VAN,1.61,5.10,4.85
2018-2019,20181012,STL,CGY,2.29,4.25,2.80
2018-2019,20181012,NSH,WPG,2.28,4.20,2.80
2018-2019,20181012,MIN,CHI,2.04,4.33,3.20
2018-2019,20181013,NYR,EDM,2.72,4.20,2.40
2018-2019,20181013,PHI,VGK,2.44,4.20,2.58
2018-2019,20181013,OTT,LAK,3.26,4.33,2.10
2018-2019,20181013,BOS,DET,1.65,4.85,4.50
2018-2019,20181014,MIN,CAR,2.21,4.25,2.85
2018-2019,20181014,MTL,PIT,3.10,4.65,2.04
2018-2019,20181014,TBL,CBJ,1.99,4.45,3.40
2018-2019,20181014,FLA,VAN,1.85,4.75,3.84
2018-2019,20181014,WSH,TOR,2.38,4.65,2.53
2018-2019,20181014,NSH,NYI,1.74,4.70,4.10
2018-2019,20181014,DAL,ANA,1.99,4.45,3.36
2018-2019,20181014,CHI,STL,2.50,4.20,2.46
2018-2019,20181014,ARI,BUF,2.18,4.20,3.10
2018-2019,20181014,COL,CGY,2.30,4.33,2.75
2018-2019,20181014,NJD,SJS,2.60,4.20,2.46
2018-2019,20181015,STL,ANA,2.03,4.35,3.15
2018-2019,20181015,WPG,CAR,1.94,4.50,3.40
2018-2019,20181016,TOR,LAK,1.91,4.50,3.64
2018-2019,20181016,MTL,DET,2.03,4.33,3.22
2018-2019,20181016,OTT,DAL,3.44,4.50,1.93
2018-2019,20181016,NSH,MIN,1.82,4.50,3.90
2018-2019,20181017,PIT,VAN,1.67,4.95,4.15
2018-2019,20181017,PHI,FLA,2.30,4.33,2.65
2018-2019,20181017,NJD,DAL,2.23,4.33,2.86
2018-2019,20181017,NYR,COL,2.94,4.25,2.19
2018-2019,20181017,TBL,CAR,2.01,4.55,3.20
2018-2019,20181017,MIN,ARI,2.04,4.75,3.20
2018-2019,20181017,WPG,EDM,1.83,4.50,3.75
2018-2019,20181017,VGK,BUF,1.77,4.40,4.10
2018-2019,20181018,MTL,STL,2.55,4.20,2.55
2018-2019,20181018,WSH,NYR,1.62,4.95,4.80
2018-2019,20181018,CGY,BOS,2.51,4.20,2.55
2018-2019,20181018,ANA,NYI,2.14,4.20,3.05
2018-2019,20181019,CBJ,PHI,2.04,4.40,3.25
2018-2019,20181019,TOR,PIT,2.11,4.60,2.90
2018-2019,20181019,NJD,COL,2.13,4.33,2.96
2018-2019,20181019,TBL,DET,1.55,5.35,5.30
2018-2019,20181019,WPG,VAN,1.64,5.60,4.85
2018-2019,20181019,CHI,ARI,2.03,4.60,3.20
2018-2019,20181019,EDM,BOS,2.67,4.50,2.30
2018-2019,20181019,LAK,NYI,2.01,4.20,3.65
2018-2019,20181019,SJS,BUF,1.70,4.90,4.75
2018-2019,20181020,WSH,FLA,2.14,4.65,3.16
2018-2019,20181020,DAL,MIN,2.08,4.65,3.10
2018-2019,20181020,CGY,NSH,2.68,4.20,2.36
2018-2019,20181020,PHI,NJD,2.34,4.33,2.70
2018-2019,20181020,CAR,COL,2.09,4.33,3.20
2018-2019,20181020,LAK,BUF,1.98,4.35,3.62
2018-2019,20181020,WPG,ARI,1.84,4.70,3.85
2018-2019,20181021,TOR,STL,1.97,4.55,3.42
2018-2019,20181021,OTT,MTL,2.74,4.25,2.29
2018-2019,20181021,FLA,DET,1.91,4.50,3.80
2018-2019,20181021,CBJ,CHI,2.08,4.33,3.10
2018-2019,20181021,MIN,TBL,2.98,4.33,2.20
2018-2019,20181021,VAN,BOS,3.26,4.33,2.03
2018-2019,20181021,VGK,ANA,1.98,4.45,3.44
2018-2019,20181021,EDM,NSH,2.80,4.30,2.24
2018-2019,20181021,SJS,NYI,1.70,4.80,4.00
2018-2019,20181022,CHI,TBL,3.06,4.35,2.10
2018-2019,20181022,NYR,CGY,2.83,4.25,2.27
2018-2019,20181022,ANA,BUF,2.14,4.20,3.07
2018-2019,20181023,PHI,COL,2.26,4.65,2.75
2018-2019,20181023,DET,CAR,3.28,4.65,2.05
2018-2019,20181023,WPG,STL,2.05,4.45,3.18
2018-2019,20181023,VAN,WSH,3.15,4.60,2.09
2018-2019,20181024,NYR,FLA,2.80,4.30,2.21
2018-2019,20181024,CBJ,ARI,1.91,4.55,3.51
2018-2019,20181024,MTL,CGY,2.55,4.30,2.53
2018-2019,20181024,OTT,BOS,3.20,4.40,2.00
2018-2019,20181024,NSH,SJS,2.26,4.25,2.95
2018-2019,20181024,CHI,ANA,2.15,4.33,2.96
2018-2019,20181024,DAL,LAK,2.03,4.20,3.25
2018-2019,20181024,EDM,PIT,2.76,4.33,2.26
2018-2019,20181025,WPG,TOR,2.33,4.33,2.70
2018-2019,20181025,NYI,FLA,2.38,4.20,2.69
2018-2019,20181025,COL,TBL,2.73,4.35,2.28
2018-2019,20181025,VGK,VAN,1.56,5.05,5.20
2018-2019,20181026,BOS,PHI,2.06,4.40,3.40
2018-2019,20181026,BUF,MTL,2.44,4.20,2.80
2018-2019,20181026,NJD,NSH,2.70,4.20,2.34
2018-2019,20181026,STL,CBJ,2.19,4.33,2.90
2018-2019,20181026,MIN,LAK,2.00,4.40,3.54
2018-2019,20181026,DAL,ANA,2.03,4.20,3.35
2018-2019,20181026,CHI,NYR,2.04,4.35,3.18
2018-2019,20181026,CGY,PIT,2.39,4.45,2.53
2018-2019,20181026,EDM,WSH,2.65,4.33,2.38
2018-2019,20181026,ARI,VAN,1.82,4.45,4.10
2018-2019,20181027,VGK,TBL,2.64,4.25,2.43
2018-2019,20181027,DET,WPG,3.38,4.50,2.01
2018-2019,20181027,CAR,SJS,2.50,4.30,2.60
2018-2019,20181027,COL,OTT,1.79,4.50,3.98
2018-2019,20181027,NJD,FLA,2.30,4.33,2.75
2018-2019,20181027,PHI,NYI,2.06,4.55,3.15
2018-2019,20181027,NSH,EDM,1.80,4.40,4.25
2018-2019,20181027,CGY,WSH,2.45,4.40,2.55
2018-2019,20181028,BOS,MTL,1.89,4.70,3.62
2018-2019,20181028,TOR,WPG,2.10,4.50,3.05
2018-2019,20181028,CBJ,BUF,1.87,4.50,3.65
2018-2019,20181028,STL,CHI,2.22,4.33,2.90
2018-2019,20181028,MIN,COL,2.07,4.45,3.10
2018-2019,20181028,ARI,TBL,2.67,4.35,2.40
2018-2019,20181028,VAN,PIT,3.75,4.55,1.84
2018-2019,20181028,LAK,NYR,1.99,4.33,3.35
2018-2019,20181028,DET,DAL,3.10,4.33,2.08
2018-2019,20181028,CAR,NYI,1.79,4.70,4.00
2018-2019,20181028,CHI,EDM,2.44,4.35,2.49
2018-2019,20181029,VGK,OTT,1.71,5.00,4.24
2018-2019,20181029,ANA,SJS,3.10,4.55,2.10
2018-2019,20181030,TOR,CGY,2.07,5.20,3.25
2018-2019,20181030,VAN,MIN,3.30,4.65,1.96
2018-2019,20181031,BUF,CGY,2.39,4.35,2.61
2018-2019,20181031,PIT,NYI,1.80,5.05,4.10
2018-2019,20181031,CAR,BOS,2.38,4.20,2.70
2018-2019,20181031,CBJ,DET,1.76,5.15,4.10
2018-2019,20181031,MTL,DAL,2.50,4.20,2.55
2018-2019,20181031,TBL,NJD,2.00,4.33,3.35
2018-2019,20181031,NSH,VGK,2.01,4.45,3.48
2018-2019,20181031,EDM,MIN,2.26,4.35,2.85
2018-2019,20181031,ARI,OTT,1.87,4.60,3.65
2018-2019,20181031,ANA,PHI,2.49,4.20,2.55
2018-2019,20181031,SJS,NYR,1.60,5.20,4.50
2018-2019,20181101,VAN,CHI,2.75,4.35,2.30
2018-2019,20181101,FLA,WPG,2.90,4.25,2.24
2018-2019,20181102,TOR,DAL,2.04,4.65,3.05
2018-2019,20181102,NYI,PIT,3.25,4.60,2.04
2018-2019,20181102,MTL,WSH,2.70,4.35,2.35
2018-2019,20181102,OTT,BUF,2.66,4.35,2.32
2018-2019,20181102,DET,NJD,3.06,4.35,2.10
2018-2019,20181102,TBL,NSH,2.30,4.25,2.76
2018-2019,20181102,STL,VGK,2.38,4.20,2.73
2018-2019,20181102,EDM,CHI,2.00,4.45,3.24
2018-2019,20181102,CGY,COL,2.33,4.45,2.61
2018-2019,20181102,ANA,NYR,2.05,4.50,3.10
2018-2019,20181102,LAK,PHI,2.36,4.35,2.65
2018-2019,20181102,SJS,CBJ,1.99,4.33,3.40
2018-2019,20181102,WPG,FLA,2.24,4.30,2.85
2018-2019,20181103,VAN,COL,3.05,4.33,2.20
2018-2019,20181103,ARI,CAR,2.60,4.00,2.44
2018-2019,20181103,BUF,OTT,2.00,4.45,3.40
2018-2019,20181104,PIT,TOR,2.15,4.33,2.96
2018-2019,20181104,WSH,DAL,2.14,4.33,3.14
2018-2019,20181104,NYI,NJD,2.61,4.25,2.45
2018-2019,20181104,DET,EDM,3.00,4.33,2.17
2018-2019,20181104,MTL,TBL,2.92,4.25,2.25
2018-2019,20181104,STL,MIN,2.44,4.20,2.61
2018-2019,20181104,NSH,BOS,2.15,4.20,3.14
2018-2019,20181104,VGK,CAR,2.12,4.20,3.13
2018-2019,20181104,CGY,CHI,2.24,4.20,2.80
2018-2019,20181104,LAK,CBJ,2.73,4.45,2.32
2018-2019,20181104,SJS,PHI,1.88,4.50,3.55
2018-2019,20181105,NYR,BUF,2.31,4.45,2.77
2018-2019,20181105,OTT,TBL,3.64,4.55,1.84
2018-2019,20181105,ANA,CBJ,2.50,4.20,2.70
2018-2019,20181106,BOS,DAL,2.05,4.20,3.30
2018-2019,20181106,NYI,MTL,2.39,4.20,2.70
2018-2019,20181106,PIT,NJD,1.99,4.40,3.54
2018-2019,20181106,WSH,EDM,2.23,4.20,2.85
2018-2019,20181106,ARI,PHI,2.23,4.40,2.85
2018-2019,20181107,TOR,VGK,2.19,4.20,2.91
2018-2019,20181107,NYR,MTL,2.38,4.20,2.64
2018-2019,20181107,CBJ,DAL,2.08,4.30,3.13
2018-2019,20181107,TBL,EDM,1.92,4.55,3.90
2018-2019,20181107,OTT,NJD,2.85,4.20,2.23
2018-2019,20181107,DET,VAN,2.28,4.20,2.85
2018-2019,20181107,STL,CAR,2.61,4.33,2.41
2018-2019,20181107,LAK,ANA,2.11,4.20,3.09
2018-2019,20181107,SJS,MIN,2.09,4.40,3.10
2018-2019,20181108,WSH,PIT,2.27,4.35,2.70
2018-2019,20181108,COL,NSH,2.75,4.20,2.35
2018-2019,20181108,ANA,CGY,3.04,4.45,2.14
2018-2019,20181109,PHI,ARI,2.25,4.35,2.93
2018-2019,20181109,FLA,EDM,2.08,4.45,3.02
2018-2019,20181109,BOS,VAN,1.64,5.10,4.85
2018-2019,20181109,MTL,BUF,2.20,4.35,2.93
2018-2019,20181109,OTT,VGK,3.20,4.45,2.00
2018-2019,20181109,TBL,NYI,1.74,5.10,4.00
2018-2019,20181109,CHI,CAR,2.60,4.20,2.57
2018-2019,20181109,DAL,SJS,2.76,4.20,2.30
2018-2019,20181109,LAK,MIN,2.58,4.20,2.58
2018-2019,20181110,TOR,NJD,2.03,4.33,3.28
2018-2019,20181110,WSH,CBJ,2.32,4.30,2.76
2018-2019,20181110,DET,NYR,2.32,4.35,2.71
2018-2019,20181110,WPG,COL,1.94,4.70,3.48
2018-2019,20181110,STL,SJS,2.70,4.20,2.38
2018-2019,20181110,ANA,MIN,2.47,4.05,2.57
2018-2019,20181110,BUF,VAN,2.01,4.55,3.30
2018-2019,20181110,PHI,CHI,2.26,4.45,2.77
2018-2019,20181110,DAL,NSH,3.06,4.35,2.09
2018-2019,20181111,PIT,ARI,1.77,5.25,3.88
2018-2019,20181111,CBJ,NYR,1.84,4.70,3.56
2018-2019,20181111,CAR,DET,1.63,5.00,4.30
2018-2019,20181111,FLA,NYI,1.95,4.40,3.44
2018-2019,20181111,TBL,OTT,1.54,5.90,5.50
2018-2019,20181111,MTL,VGK,2.73,4.35,2.32
2018-2019,20181111,BOS,TOR,2.13,4.33,3.00
2018-2019,20181111,LAK,CGY,2.43,4.20,2.60
2018-2019,20181111,STL,MIN,2.45,4.20,2.60
2018-2019,20181111,FLA,OTT,1.70,5.00,4.20
2018-2019,20181111,WSH,ARI,1.81,4.70,3.95
2018-2019,20181112,WPG,NJD,1.88,4.65,3.62
2018-2019,20181112,BOS,VGK,1.95,4.55,3.35
2018-2019,20181112,SJS,CGY,1.91,4.75,3.65
2018-2019,20181112,EDM,COL,2.27,4.20,2.82
2018-2019,20181113,NYR,VAN,2.34,4.20,2.80
2018-2019,20181113,CAR,CHI,2.02,4.75,3.45
2018-2019,20181113,DAL,CBJ,2.45,4.20,2.55
2018-2019,20181113,ANA,NSH,3.34,4.25,2.10
2018-2019,20181114,NJD,PIT,2.85,4.33,2.30
2018-2019,20181114,NYI,VAN,1.94,4.40,3.52
2018-2019,20181114,PHI,FLA,2.51,4.20,2.52
2018-2019,20181114,BUF,TBL,2.82,4.33,2.32
2018-2019,20181114,DET,ARI,2.56,4.20,2.46
2018-2019,20181114,MIN,WSH,2.19,4.33,3.20
2018-2019,20181114,EDM,MTL,2.09,4.33,3.10
2018-2019,20181114,LAK,TOR,3.08,4.20,2.14
2018-2019,20181114,SJS,NSH,2.19,4.20,2.95
2018-2019,20181115,CHI,STL,2.34,4.20,2.79
2018-2019,20181115,WPG,WSH,2.01,4.50,3.50
2018-2019,20181115,COL,BOS,2.42,4.35,2.54
2018-2019,20181115,VGK,ANA,1.88,4.33,3.62
2018-2019,20181116,PIT,TBL,2.41,4.33,2.55
2018-2019,20181116,CBJ,FLA,2.48,4.20,2.59
2018-2019,20181116,PHI,NJD,2.09,4.45,3.22
2018-2019,20181116,NYI,NYR,2.18,4.25,2.90
2018-2019,20181116,OTT,DET,2.34,4.33,2.63
2018-2019,20181116,MIN,VAN,1.68,4.65,4.40
2018-2019,20181116,CGY,MTL,2.14,4.33,2.95
2018-2019,20181116,ARI,NSH,3.22,4.40,2.03
2018-2019,20181116,SJS,TOR,2.18,4.33,2.85
2018-2019,20181117,DAL,BOS,2.39,4.25,2.61
2018-2019,20181117,WPG,BUF,1.80,4.50,3.90
2018-2019,20181117,CHI,LAK,2.06,4.35,3.28
2018-2019,20181117,COL,WSH,1.99,4.55,3.22
2018-2019,20181117,VGK,STL,2.04,4.20,3.29
2018-2019,20181117,ANA,TOR,2.76,4.35,2.30
2018-2019,20181117,NJD,DET,1.95,4.45,3.48
2018-2019,20181117,PHI,TBL,2.74,4.35,2.39
2018-2019,20181118,MIN,BUF,1.80,4.50,4.05
2018-2019,20181118,VAN,MTL,2.77,4.20,2.29
2018-2019,20181118,OTT,PIT,3.20,4.50,2.05
2018-2019,20181118,NYR,FLA,2.85,4.20,2.26
2018-2019,20181118,CAR,CBJ,2.33,4.30,2.74
2018-2019,20181118,ARI,BOS,2.45,4.35,2.51
2018-2019,20181118,NSH,LAK,1.71,4.80,4.30
2018-2019,20181118,CGY,EDM,2.23,4.33,3.00
2018-2019,20181118,SJS,STL,1.82,4.40,3.85
2018-2019,20181118,NYI,DAL,2.59,4.10,2.50
2018-2019,20181118,CAR,NJD,1.93,4.70,3.30
2018-2019,20181119,CHI,MIN,2.40,4.20,2.63
2018-2019,20181119,ANA,COL,2.80,4.20,2.26
2018-2019,20181119,EDM,VGK,2.60,4.20,2.44
2018-2019,20181120,PIT,BUF,1.91,4.85,3.58
2018-2019,20181120,NYR,DAL,2.50,4.20,2.50
2018-2019,20181120,TOR,CBJ,2.16,4.33,2.92
2018-2019,20181120,MTL,WSH,2.33,4.20,2.73
2018-2019,20181120,OTT,FLA,3.00,4.45,2.13
2018-2019,20181120,STL,LAK,2.08,4.35,3.30
2018-2019,20181120,NSH,TBL,2.21,4.33,2.90
2018-2019,20181120,CGY,VGK,2.03,4.45,3.16
2018-2019,20181120,VAN,WPG,3.70,4.75,1.85
2018-2019,20181121,SJS,EDM,1.81,4.75,3.82
2018-2019,20181122,WSH,CHI,2.10,4.33,3.00
2018-2019,20181122,CAR,TOR,2.60,4.45,2.45
2018-2019,20181122,PIT,DAL,1.87,4.95,3.62
2018-2019,20181122,NYR,NYI,2.45,4.25,2.53
2018-2019,20181122,NJD,MTL,2.17,4.33,2.90
2018-2019,20181122,BUF,PHI,2.52,4.25,2.45
2018-2019,20181122,DET,BOS,2.74,4.25,2.35
2018-2019,20181122,TBL,FLA,2.00,4.40,3.28
2018-2019,20181122,NSH,STL,1.83,4.40,3.86
2018-2019,20181122,MIN,OTT,1.65,4.85,4.55
2018-2019,20181122,ARI,VGK,2.66,4.20,2.43
2018-2019,20181122,ANA,VAN,2.12,4.20,3.15
2018-2019,20181122,CGY,WPG,2.49,4.20,2.55
2018-2019,20181122,LAK,COL,2.80,4.20,2.26
2018-2019,20181123,PHI,NYR,2.09,4.45,3.10
2018-2019,20181123,ANA,EDM,2.67,4.20,2.46
2018-2019,20181123,MIN,WPG,2.58,4.20,2.55
2018-2019,20181123,BUF,MTL,2.19,4.33,2.86
2018-2019,20181123,NJD,NYI,1.94,4.33,3.38
2018-2019,20181123,WSH,DET,1.84,4.55,3.68
2018-2019,20181124,VGK,CGY,2.31,4.20,2.81
2018-2019,20181124,CBJ,TOR,2.20,4.20,2.86
2018-2019,20181124,CAR,FLA,2.06,4.33,3.22
2018-2019,20181124,TBL,CHI,1.94,4.50,3.52
2018-2019,20181124,BOS,PIT,2.65,4.25,2.45
2018-2019,20181124,ARI,COL,2.54,4.20,2.50
2018-2019,20181124,STL,NSH,2.69,4.15,2.40
2018-2019,20181124,DAL,OTT,1.90,4.50,3.50
2018-2019,20181124,SJS,VAN,1.64,5.05,5.25
2018-2019,20181124,NYR,WSH,2.64,4.25,2.34
2018-2019,20181125,PIT,CBJ,2.15,4.50,2.93
2018-2019,20181125,NYI,CAR,2.87,4.85,2.14
2018-2019,20181125,FLA,CHI,2.03,4.33,3.28
2018-2019,20181125,DET,BUF,2.48,4.20,2.55
2018-2019,20181125,MTL,BOS,2.50,4.20,2.51
2018-2019,20181125,TOR,PHI,2.09,4.33,3.13
2018-2019,20181125,STL,WPG,2.74,4.20,2.33
2018-2019,20181125,COL,DAL,1.94,4.40,3.50
2018-2019,20181125,VGK,SJS,2.56,4.65,2.57
2018-2019,20181125,LAK,VAN,1.95,4.55,3.65
2018-2019,20181125,ARI,CGY,2.59,4.20,2.46
2018-2019,20181126,TBL,NJD,1.89,4.65,3.58
2018-2019,20181126,NSH,ANA,1.77,4.75,4.40
2018-2019,20181126,LAK,EDM,2.84,4.55,2.25
2018-2019,20181127,TOR,BOS,1.99,4.50,3.20
2018-2019,20181127,FLA,NJD,2.18,4.33,2.88
2018-2019,20181127,NYI,WSH,2.63,4.33,2.35
2018-2019,20181127,NYR,OTT,2.09,4.45,2.97
2018-2019,20181127,DET,CBJ,3.17,4.33,2.11
2018-2019,20181128,BUF,SJS,2.95,4.33,2.14
2018-2019,20181128,PHI,OTT,1.72,4.95,3.90
2018-2019,20181128,TBL,ANA,1.65,5.30,4.70
2018-2019,20181128,MTL,CAR,2.65,4.20,2.51
2018-2019,20181128,NSH,COL,2.01,4.45,3.55
2018-2019,20181128,MIN,ARI,1.72,4.75,4.90
2018-2019,20181128,WPG,PIT,2.06,4.55,3.00
2018-2019,20181128,CHI,VGK,2.85,4.20,2.28
2018-2019,20181128,EDM,DAL,2.18,4.20,3.10
2018-2019,20181128,VAN,LAK,2.41,4.20,2.58
2018-2019,20181129,DET,STL,2.82,4.20,2.23
2018-2019,20181129,FLA,ANA,1.94,4.50,3.40
2018-2019,20181129,TOR,SJS,1.93,4.40,3.35
2018-2019,20181129,CGY,DAL,1.71,4.90,4.20
2018-2019,20181129,COL,PIT,2.45,4.40,2.60
2018-2019,20181130,BOS,NYI,1.92,4.40,3.48
2018-2019,20181130,CBJ,MIN,2.34,4.33,2.85
2018-2019,20181130,OTT,NYR,2.42,4.33,2.70
2018-2019,20181130,TBL,BUF,1.75,4.90,3.88
2018-2019,20181130,NSH,ARI,1.71,5.00,4.85
2018-2019,20181130,WPG,CHI,1.78,4.80,4.10
2018-2019,20181130,EDM,LAK,1.99,4.35,3.38
2018-2019,20181130,VAN,VGK,3.46,4.35,1.93
2018-2019,20181201,FLA,BUF,2.09,4.45,3.07
